shot_num,distance_to_goal,play_pattern,duration,shot_speed,angle_to_goal,players_between_goal,players_within_1,players_within_5,players_within_10,opponents_within_5,teammates_within_5,shot_taker_type,shot_technique,shot_body_part,goalkeeper_in_the_way,one_on_one,pass_length,pass_angle,pass_speed,goal
15204,22.263872080121196,Open Play,0.6295,35.36754897556981,0.1313154389830879,1,0,2,6,2,0,forward,Normal,Right Foot,1,0,14.080128,0.35544565,15.046086600052053,0
15205,8.628441342444178,Open Play,0.006999999999999999,1232.6344774920256,0.6223028711872077,2,0,4,11,3,1,defender,Normal,Head,1,0,33.418556,1.7634971000000002,20.861825156831685,0
15206,17.748521065147933,Open Play,0.10480899999999999,169.34157434140135,0.5934770014141885,2,0,1,4,1,0,midfield,Normal,Right Foot,1,0,50.203185999999995,0.43157306,10.533714274945948,0
15207,17.35194513592064,Open Play,0.453243,38.283978210188884,1.190289949682532,1,0,1,3,1,0,midfield,Normal,Right Foot,1,0,50.203185999999995,0.43157306,10.533714274945948,0
15208,9.924716620639614,Open Play,0.8555,11.60107144434788,0.4432422783142681,1,0,1,6,1,0,midfield,Volley,Left Foot,1,0,25.831182000000002,1.4699719999999998,19.419021730701388,0
15209,16.776471619503315,Open Play,0.7425470000000001,22.593144433286128,0.5320764280616997,1,0,2,3,2,0,midfield,Normal,Right Foot,1,1,25.831182000000002,1.4699719999999998,19.419021730701388,0
15210,28.270302439132127,Open Play,1.0964459999999998,25.783579345569354,0.003571413386899544,1,0,3,3,2,1,midfield,Normal,Right Foot,1,0,16.401220000000002,0.012194517,13.389614078668515,0
15211,13.031116606031887,Open Play,0.0271,480.8530112926896,0.23408980130562645,3,0,1,5,1,0,midfield,Normal,Left Foot,1,0,17.102629999999998,1.8370484,16.23873089298051,0
15212,26.004999519323203,Open Play,0.1103,235.7660881171641,0.5563601789155387,2,0,1,5,1,0,midfield,Normal,Right Foot,1,0,8.367795,1.3171222,14.928203377818393,0
15213,26.57536453183662,Open Play,0.3163,84.01948950944235,0.5626915544047194,3,0,1,4,1,0,midfield,Normal,Left Foot,1,0,14.065560000000001,2.620683,13.555808167676489,0
15214,30.381573362813192,Open Play,1.4548,20.883677043451463,0.28532942018213525,3,0,1,3,1,0,midfield,Normal,Right Foot,1,0,14.065560000000001,2.620683,13.555808167676489,0
15215,10.11780608630152,Open Play,0.341318,29.6433416529498,0.3734971461064771,1,0,4,9,4,0,midfield,Normal,Right Foot,1,0,10.113852,2.3771703,12.805132114063973,0
15216,12.54950198215053,Open Play,0.613395,20.459087508294864,1.0249479982076906,2,0,1,1,1,0,forward,Volley,Right Foot,1,0,23.103462,1.553482,13.514748724127829,0
15217,15.743570116082306,Open Play,0.4355,36.1505628383061,1.1373019888124134,3,0,0,4,0,0,midfield,Half Volley,Right Foot,1,0,23.103462,1.553482,13.514748724127829,0
15218,14.317821063276355,Open Play,0.0938,152.64201559996116,1.0049419996868365,7,0,2,5,2,0,midfield,Half Volley,Left Foot,1,0,23.103462,1.553482,13.514748724127829,0
15219,27.558846129691283,Open Play,1.555342,17.71883362610364,0.07982998571223741,3,0,3,7,3,0,midfield,Half Volley,Left Foot,1,0,23.103462,1.553482,13.514748724127829,0
15220,22.357325421436254,Open Play,0.1133,197.3285562350949,0.24603351505629015,1,0,2,8,2,0,forward,Normal,Left Foot,1,0,23.103462,1.553482,13.514748724127829,0
15221,9.752948272189283,Open Play,0.31890999999999997,30.582133743655838,1.3791478301082198,1,0,2,4,2,0,forward,Normal,Right Foot,1,1,36.116756,0.030461488,11.343558250726927,1
15222,15.40292180074936,Open Play,1.062654,14.49476668863935,0.8669290907196423,1,1,4,4,3,1,forward,Normal,Right Foot,1,0,22.33786,0.05823006,12.427182329747962,0
15223,21.115160430363773,Open Play,0.2434,86.75086454545513,0.1807467554727208,5,0,2,4,2,0,midfield,Half Volley,Right Foot,1,0,22.33786,0.05823006,12.427182329747962,0
15224,22.023850707812194,Open Play,0.0888,248.01633679968685,0.3668635638933322,6,0,2,3,2,0,midfield,Half Volley,Right Foot,1,0,22.33786,0.05823006,12.427182329747962,0
15225,17.568437608393072,Open Play,0.871303,20.163407687558827,0.04730196749580407,1,0,3,7,3,0,midfield,Normal,Right Foot,1,0,9.044335,0.31475767,5.712451054481655,0
15226,20.73475343475297,Open Play,0.7316,28.34165313662243,0.246115026274091,1,0,2,5,2,0,midfield,Normal,Right Foot,1,0,9.044335,0.31475767,5.712451054481655,0
15227,23.277671704876326,Open Play,1.1635280000000001,20.00611219057584,0.40305242600503854,1,0,3,4,3,0,midfield,Normal,Right Foot,1,0,25.323902,0.6000502,11.932859148970925,0
15228,15.730861387730807,Open Play,0.7354,21.390891198981247,0.6084079342341057,1,0,1,4,1,0,midfield,Normal,Right Foot,1,0,7.4464755,1.3127891,8.697954810496439,1
15229,34.0600939517201,Free Kick,1.3002,26.196042110229268,0.7332211931347421,3,0,0,3,0,0,midfield,Normal,Left Foot,1,0,7.4464755,1.3127891,8.697954810496439,0
15230,32.643529220965064,Open Play,1.0761,30.335033194837894,0.4110645473898644,2,0,1,1,1,0,midfield,Normal,Left Foot,1,0,12.731065,2.333976,9.691898288698226,0
15231,18.809572031282368,Open Play,0.5762,32.64417221673441,0.1789171704780939,1,0,3,5,3,0,midfield,Normal,Left Foot,1,0,13.553228,1.6594522,15.61971695020378,0
15232,14.0,Open Play,0.419666,33.359862366739264,0.2782996590051113,2,0,2,7,2,0,forward,Half Volley,Right Foot,1,0,30.016663,1.5374753,22.080816565843215,0
15233,20.0,Open Play,2.11902,9.438325263565233,0.7853981633974483,3,0,1,4,1,0,midfield,Normal,Right Foot,1,0,30.016663,1.5374753,22.080816565843215,0
15234,32.756678708318404,Open Play,1.6875,19.411365160484976,0.09347678115858947,2,0,1,3,1,0,forward,Normal,Right Foot,1,0,30.016663,1.5374753,22.080816565843215,0
15235,12.041594578792296,Open Play,0.529141,22.7568730806955,1.0191413442663495,2,0,3,7,2,1,midfield,Half Volley,Right Foot,1,0,24.083189,1.487655,22.65800090091692,0
15236,25.0,Open Play,0.9218069999999999,27.120644560086873,0.5028432109278608,1,0,1,2,1,0,midfield,Normal,Left Foot,1,0,27.513634000000003,0.3332443,10.111332341956492,0
15237,18.439088914585774,Open Play,0.7802479999999999,23.63234370941774,0.5191461142465229,1,0,2,6,2,0,midfield,Normal,Right Foot,1,0,17.888544,2.0344439,13.598615716990695,0
15238,6.708203932499369,Open Play,0.587268,11.422730222827346,0.8621700546672264,1,0,4,9,3,1,forward,Normal,Head,1,0,34.713108,1.3677511,24.11062940776205,0
15239,7.071067811865476,Open Play,0.643,10.996995041781457,0.6202494859828215,2,0,3,12,3,0,midfield,Normal,Head,1,0,42.953465,1.7818897,27.583266937508267,0
15240,16.278820596099706,Open Play,0.1613,100.9226323378779,0.9685089806599324,1,0,1,3,1,0,midfield,Normal,Left Foot,1,1,44.418465000000005,1.0265158,15.409209707452742,0
15241,19.416487838947603,Open Play,0.254831,76.19358649044895,0.39852244566642026,5,0,1,8,1,0,midfield,Normal,Left Foot,1,0,44.418465000000005,1.0265158,15.409209707452742,0
15242,23.19482700948641,Open Play,0.1146,202.3981414440349,0.04345089539153084,4,0,2,6,2,0,midfield,Normal,Left Foot,1,0,44.418465000000005,1.0265158,15.409209707452742,0
15243,13.0,Open Play,0.41559799999999997,31.28022752756269,1.2679114584199251,1,0,2,2,2,0,forward,Normal,Right Foot,1,1,29.154759999999996,0.5404194999999999,16.3057482916583,0
15244,5.0,Open Play,0.43173,11.581312394320527,0.6747409422235526,2,0,6,10,5,1,midfield,Normal,Head,1,0,43.416588,1.709436,29.085026928330674,0
15245,12.16552506059644,Open Play,0.2521,48.25674359617786,0.4636476090008061,1,0,2,4,2,0,midfield,Half Volley,Left Foot,1,0,43.416588,1.709436,29.085026928330674,0
15246,7.211102550927977,Open Play,0.3848,18.739871494095574,0.9272952180016122,2,0,4,11,3,1,midfield,Normal,Head,1,0,36.496574,1.735945,23.157725369155656,0
15247,5.830951894845301,Open Play,0.9522,6.123662985554821,0.19739555984988075,2,0,3,8,2,1,forward,Normal,Head,1,0,36.496574,1.735945,23.157725369155656,0
15248,4.242640687119285,Open Play,0.7537659999999999,5.628591216795776,1.1659045405098132,1,0,2,3,2,0,forward,Half Volley,Left Foot,0,0,36.496574,1.735945,23.157725369155656,1
15249,16.643316977093242,Open Play,0.570032,29.197162575247074,1.1071487177940904,1,0,1,1,1,0,forward,Half Volley,Right Foot,1,0,81.60882600000001,0.6287963000000001,15.493435945823764,0
15250,32.55764119219941,Open Play,0.333899,97.5074534281307,0.06241880999595735,1,0,1,3,1,0,midfield,Normal,Right Foot,1,0,31.38471,0.39234015,23.961451865132407,0
15251,19.924858845171283,Open Play,1.159909,17.17795003329681,0.4844779290370232,1,0,1,2,1,0,defender,Half Volley,Right Foot,1,0,39.661064,0.98279375,25.253781617385467,0
15252,22.803508501982762,Open Play,1.152918,19.778950889814155,0.4266274931268761,2,0,2,5,2,0,defender,Normal,Right Foot,1,0,17.20465,2.1910458,10.698078929290668,0
15253,19.313207915827967,Open Play,1.6238,11.893834164200005,1.2627435457711202,0,0,1,2,1,0,midfield,Normal,Right Foot,0,0,21.023796,0.44237423,9.539593983258648,0
15254,20.615528128088304,Open Play,0.4981,41.38833191746297,0.5633162614919681,2,0,1,5,1,0,midfield,Normal,Right Foot,1,0,19.104973,1.4659194,20.110688600779163,0
15255,26.41968962724581,Open Play,1.2830409999999999,20.59146171263881,0.372987721800061,3,0,0,3,0,0,defender,Normal,Left Foot,1,0,12.0415945,3.0584514,9.248536542851225,0
15256,15.297058540778355,Open Play,0.20008299999999998,76.4535644746348,1.4141944498128811,0,0,0,0,0,0,forward,Normal,Right Foot,0,0,23.853722,0.9944211,9.960344755288547,0
15257,19.313207915827967,Open Play,1.609582,11.99889655564486,0.5485494024505281,9,0,2,5,2,0,midfield,Half Volley,Left Foot,1,0,23.853722,0.9944211,9.960344755288547,0
15258,20.02498439450079,Open Play,0.7139,28.05012521991986,0.2449786631268641,4,0,1,2,1,0,midfield,Normal,Left Foot,1,0,13.038404,2.1375256,10.828511379554449,0
15259,8.06225774829855,Open Play,1.286642,6.2661235590774655,0.5585993153435624,1,0,2,7,2,0,midfield,Normal,Left Foot,1,1,13.038404,2.1375256,10.828511379554449,1
15260,17.691806012954128,Open Play,0.789097,22.42031843100928,0.6435011087932844,1,0,2,4,2,0,midfield,Half Volley,Left Foot,1,0,18.027756,1.9100888999999999,18.09652316534827,0
